Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Courses,Interest
Student343,43,44,44,45,43,44,VOCATIONAL,Arts and Media
Student344,45,45,43,43,43,44,VOCATIONAL,Arts and Media
Student345,43,45,45,44,44,45,VOCATIONAL,Arts and Media
Student346,43,43,44,45,43,45,VOCATIONAL,Arts and Media
Student347,44,45,43,44,43,44,VOCATIONAL,Arts and Media
Student348,44,45,44,45,43,44,VOCATIONAL,Arts and Media
Student349,45,43,44,43,44,45,VOCATIONAL,Arts and Media
Student350,44,44,45,43,43,43,VOCATIONAL,Arts and Media
Student351,43,43,45,45,44,43,VOCATIONAL,Arts and Media
Student352,45,43,44,44,43,45,VOCATIONAL,Arts and Media
Student353,43,45,44,44,43,43,VOCATIONAL,Arts and Media
Student354,44,44,43,43,45,43,VOCATIONAL,Arts and Media
Student355,43,43,45,44,45,45,VOCATIONAL,Arts and Media
Student356,43,43,45,44,44,44,VOCATIONAL,Arts and Media
Student357,43,43,44,44,43,43,VOCATIONAL,Arts and Media
Student358,45,44,43,43,45,45,VOCATIONAL,Arts and Media
Student359,44,45,45,43,44,45,VOCATIONAL,Arts and Media
Student360,44,44,43,45,45,43,VOCATIONAL,Arts and Media
Student361,45,44,43,45,43,43,VOCATIONAL,Arts and Media
Student362,43,45,44,43,45,45,VOCATIONAL,Arts and Media
Student363,45,45,45,43,43,43,VOCATIONAL,Arts and Media
Student364,44,43,44,44,44,45,VOCATIONAL,Arts and Media
Student365,45,43,43,45,44,43,VOCATIONAL,Arts and Media
Student366,45,45,44,43,43,43,VOCATIONAL,Arts and Media
Student367,45,43,44,45,43,43,VOCATIONAL,Arts and Media
Student368,45,45,45,45,43,43,VOCATIONAL,Arts and Media
Student369,43,45,44,43,45,43,VOCATIONAL,Arts and Media
Student370,44,43,45,43,45,43,VOCATIONAL,Arts and Media
Student371,43,44,45,44,44,43,VOCATIONAL,Arts and Media
Student372,44,43,45,45,43,44,VOCATIONAL,Arts and Media
Student373,45,43,44,44,45,43,VOCATIONAL,Arts and Media
Student374,44,43,43,44,43,44,VOCATIONAL,Arts and Media
Student375,44,43,43,44,44,45,VOCATIONAL,Arts and Media
Student376,45,45,43,45,44,43,VOCATIONAL,Arts and Media
Student377,45,45,44,43,45,44,VOCATIONAL,Arts and Media
Student378,43,43,43,44,45,45,VOCATIONAL,Arts and Media
Student379,43,45,44,45,45,43,VOCATIONAL,Arts and Media
Student380,43,45,44,43,45,44,VOCATIONAL,Arts and Media
Student381,43,45,43,45,45,43,VOCATIONAL,Arts and Media
Student382,45,45,45,43,43,44,VOCATIONAL,Arts and Media
Student383,45,43,45,44,45,43,VOCATIONAL,Arts and Media
Student384,44,43,44,45,45,45,VOCATIONAL,Arts and Media
Student385,45,45,44,45,43,44,VOCATIONAL,Arts and Media
Student386,44,45,44,43,45,45,VOCATIONAL,Arts and Media
Student387,44,44,43,44,43,43,VOCATIONAL,Arts and Media
Student388,43,43,45,43,43,45,VOCATIONAL,Arts and Media
Student389,45,43,44,43,44,44,VOCATIONAL,Arts and Media
Student390,43,44,44,44,44,44,VOCATIONAL,Arts and Media
Student391,45,45,45,44,45,45,VOCATIONAL,Arts and Media
Student392,45,43,45,43,44,45,VOCATIONAL,Arts and Media
Student393,43,44,43,43,44,45,VOCATIONAL,Arts and Media
Student394,43,45,45,43,43,44,VOCATIONAL,Arts and Media
Student395,44,43,45,43,45,45,VOCATIONAL,Arts and Media
Student396,44,43,43,43,45,45,VOCATIONAL,Arts and Media
Student397,44,43,44,43,44,44,VOCATIONAL,Arts and Media
Student398,43,43,43,44,44,43,VOCATIONAL,Arts and Media
Student399,45,45,43,43,45,45,VOCATIONAL,Arts and Media
Student400,45,45,45,44,44,43,VOCATIONAL,Arts and Media
Student401,44,44,45,45,45,45,VOCATIONAL,Arts and Media
Student402,43,45,43,45,43,45,VOCATIONAL,Arts and Media
Student403,43,43,45,43,45,44,VOCATIONAL,Arts and Media
Student404,44,44,45,43,45,44,VOCATIONAL,Arts and Media
Student405,44,43,44,43,45,45,VOCATIONAL,Arts and Media
Student406,44,45,43,44,44,45,VOCATIONAL,Arts and Media
Student407,43,45,43,45,44,45,VOCATIONAL,Arts and Media
Student408,44,45,45,45,44,44,VOCATIONAL,Arts and Media
Student409,44,43,43,44,43,45,VOCATIONAL,Arts and Media
Student410,43,44,43,44,43,44,VOCATIONAL,Arts and Media
Student411,44,45,43,45,43,45,VOCATIONAL,Arts and Media
Student412,44,43,45,45,43,44,VOCATIONAL,Arts and Media
Student413,45,43,45,45,45,43,VOCATIONAL,Arts and Media
Student414,45,45,43,44,45,43,VOCATIONAL,Arts and Media
Student415,45,43,45,44,43,45,VOCATIONAL,Arts and Media
Student416,43,44,44,44,45,44,VOCATIONAL,Arts and Media
Student417,43,44,45,43,44,43,VOCATIONAL,Arts and Media
Student418,44,43,45,43,43,44,VOCATIONAL,Arts and Media
Student419,43,44,44,45,45,45,VOCATIONAL,Arts and Media
Student420,43,45,45,43,43,43,VOCATIONAL,Arts and Media
Student421,43,43,44,45,45,45,VOCATIONAL,Arts and Media
Student422,43,43,45,44,43,43,VOCATIONAL,Arts and Media
Student423,44,45,43,44,44,45,VOCATIONAL,Arts and Media
Student424,44,44,45,43,44,45,VOCATIONAL,Arts and Media
Student425,43,44,44,43,43,45,VOCATIONAL,Arts and Media
Student426,44,45,44,45,45,43,VOCATIONAL,Arts and Media
Student427,43,45,45,43,44,44,VOCATIONAL,Arts and Media
Student428,44,45,43,44,44,45,VOCATIONAL,Arts and Media
Student429,43,43,44,44,44,45,VOCATIONAL,Arts and Media
Student430,44,44,43,45,45,45,VOCATIONAL,Arts and Media
Student431,44,45,45,45,44,43,VOCATIONAL,Arts and Media
Student432,43,43,44,45,43,43,VOCATIONAL,Arts and Media
Student433,44,43,44,45,45,44,VOCATIONAL,Arts and Media
Student434,45,45,45,45,44,45,VOCATIONAL,Arts and Media
Student435,44,45,45,45,45,45,VOCATIONAL,Arts and Media
Student436,44,45,43,44,44,44,VOCATIONAL,Arts and Media
Student437,45,45,43,45,44,45,VOCATIONAL,Arts and Media
Student0,42,41,43,43,41,43,VOCATIONAL,Physical Education and Wellness
Student1,42,41,43,43,43,41,VOCATIONAL,Physical Education and Wellness
Student2,43,41,43,41,43,43,VOCATIONAL,Physical Education and Wellness
Student3,42,42,43,43,41,43,VOCATIONAL,Physical Education and Wellness
Student4,41,41,42,43,41,43,VOCATIONAL,Physical Education and Wellness
Student5,42,43,41,41,41,41,VOCATIONAL,Physical Education and Wellness
Student6,41,41,43,42,41,43,VOCATIONAL,Physical Education and Wellness
Student7,41,43,41,42,43,43,VOCATIONAL,Physical Education and Wellness
Student8,43,41,41,43,41,42,VOCATIONAL,Physical Education and Wellness
Student9,43,43,43,43,41,41,VOCATIONAL,Physical Education and Wellness
Student10,43,43,43,43,42,41,VOCATIONAL,Physical Education and Wellness
Student11,41,42,43,42,43,42,VOCATIONAL,Physical Education and Wellness
Student12,42,43,41,42,41,43,VOCATIONAL,Physical Education and Wellness
Student13,41,41,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student14,41,43,41,43,42,43,VOCATIONAL,Physical Education and Wellness
Student15,42,43,43,42,41,42,VOCATIONAL,Physical Education and Wellness
Student16,43,41,42,43,43,43,VOCATIONAL,Physical Education and Wellness
Student17,42,42,41,42,43,43,VOCATIONAL,Physical Education and Wellness
Student18,42,41,43,42,41,42,VOCATIONAL,Physical Education and Wellness
Student19,43,42,41,42,41,41,VOCATIONAL,Physical Education and Wellness
Student20,43,43,43,42,41,43,VOCATIONAL,Physical Education and Wellness
Student21,43,42,41,43,42,42,VOCATIONAL,Physical Education and Wellness
Student22,41,41,42,42,41,41,VOCATIONAL,Physical Education and Wellness
Student23,42,42,42,41,42,43,VOCATIONAL,Physical Education and Wellness
Student24,42,42,41,43,43,43,VOCATIONAL,Physical Education and Wellness
Student25,41,43,42,42,42,42,VOCATIONAL,Physical Education and Wellness
Student26,41,43,41,42,43,43,VOCATIONAL,Physical Education and Wellness
Student27,43,42,42,42,42,42,VOCATIONAL,Physical Education and Wellness
Student28,43,43,43,42,41,41,VOCATIONAL,Physical Education and Wellness
Student29,41,41,42,41,43,43,VOCATIONAL,Physical Education and Wellness
Student30,43,42,42,43,41,43,VOCATIONAL,Physical Education and Wellness
Student31,42,41,43,41,41,42,VOCATIONAL,Physical Education and Wellness
Student32,41,43,42,43,42,43,VOCATIONAL,Physical Education and Wellness
Student33,42,43,42,41,41,41,VOCATIONAL,Physical Education and Wellness
Student34,41,42,43,43,42,43,VOCATIONAL,Physical Education and Wellness
Student35,43,42,42,41,43,41,VOCATIONAL,Physical Education and Wellness
Student36,43,41,43,43,43,42,VOCATIONAL,Physical Education and Wellness
Student37,43,41,41,43,41,42,VOCATIONAL,Physical Education and Wellness
Student38,43,41,42,43,42,43,VOCATIONAL,Physical Education and Wellness
Student39,43,42,43,41,42,43,VOCATIONAL,Physical Education and Wellness
Student40,43,43,43,43,43,42,VOCATIONAL,Physical Education and Wellness
Student41,42,43,41,42,41,42,VOCATIONAL,Physical Education and Wellness
Student42,42,42,43,41,42,41,VOCATIONAL,Physical Education and Wellness
Student43,43,41,42,41,41,43,VOCATIONAL,Physical Education and Wellness
Student44,41,43,43,43,41,41,VOCATIONAL,Physical Education and Wellness
Student45,41,42,43,42,42,41,VOCATIONAL,Physical Education and Wellness
Student46,41,43,42,42,41,42,VOCATIONAL,Physical Education and Wellness
Student47,42,43,41,41,43,42,VOCATIONAL,Physical Education and Wellness
Student48,43,42,42,41,42,43,VOCATIONAL,Physical Education and Wellness
Student49,43,43,41,41,43,43,VOCATIONAL,Physical Education and Wellness
Student50,42,42,41,43,43,43,VOCATIONAL,Physical Education and Wellness
Student51,42,43,43,43,43,41,VOCATIONAL,Physical Education and Wellness
Student52,42,41,43,41,42,43,VOCATIONAL,Physical Education and Wellness
Student53,42,42,41,42,41,41,VOCATIONAL,Physical Education and Wellness
Student54,42,43,41,41,43,42,VOCATIONAL,Physical Education and Wellness
Student55,42,41,42,43,43,41,VOCATIONAL,Physical Education and Wellness
Student56,43,43,41,42,41,43,VOCATIONAL,Physical Education and Wellness
Student57,43,41,42,42,42,43,VOCATIONAL,Physical Education and Wellness
Student58,41,41,41,41,41,42,VOCATIONAL,Physical Education and Wellness
Student59,42,42,41,41,41,41,VOCATIONAL,Physical Education and Wellness
Student60,43,43,41,43,42,41,VOCATIONAL,Physical Education and Wellness
Student61,43,42,42,43,43,41,VOCATIONAL,Physical Education and Wellness
Student62,41,42,43,42,42,42,VOCATIONAL,Physical Education and Wellness
Student63,42,42,41,42,42,42,VOCATIONAL,Physical Education and Wellness
Student64,43,41,43,41,43,41,VOCATIONAL,Physical Education and Wellness
Student65,42,42,42,43,43,43,VOCATIONAL,Physical Education and Wellness
Student66,41,42,43,41,41,42,VOCATIONAL,Physical Education and Wellness
Student67,41,41,42,42,42,42,VOCATIONAL,Physical Education and Wellness
Student68,43,41,42,43,43,41,VOCATIONAL,Physical Education and Wellness
Student69,43,42,43,42,42,42,VOCATIONAL,Physical Education and Wellness
Student70,42,41,41,43,41,42,VOCATIONAL,Physical Education and Wellness
Student71,42,41,42,41,42,43,VOCATIONAL,Physical Education and Wellness
Student72,42,42,42,42,43,43,VOCATIONAL,Physical Education and Wellness
Student73,41,41,41,43,41,42,VOCATIONAL,Physical Education and Wellness
Student74,41,41,43,42,42,43,VOCATIONAL,Physical Education and Wellness
Student75,42,42,43,43,43,42,VOCATIONAL,Physical Education and Wellness
Student76,42,41,42,42,41,41,VOCATIONAL,Physical Education and Wellness
Student77,43,42,42,41,41,42,VOCATIONAL,Physical Education and Wellness
Student78,42,42,41,41,43,41,VOCATIONAL,Physical Education and Wellness
Student79,43,42,43,42,42,42,VOCATIONAL,Physical Education and Wellness
Student80,41,43,43,43,41,42,VOCATIONAL,Physical Education and Wellness
Student81,43,42,43,43,41,41,VOCATIONAL,Physical Education and Wellness
Student82,43,42,43,43,42,43,VOCATIONAL,Physical Education and Wellness
Student83,43,43,42,41,41,43,VOCATIONAL,Physical Education and Wellness
Student84,43,41,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student85,41,43,43,43,42,41,VOCATIONAL,Physical Education and Wellness
Student86,41,41,41,42,43,42,VOCATIONAL,Physical Education and Wellness
Student87,43,41,43,41,41,42,VOCATIONAL,Physical Education and Wellness
Student88,43,41,43,41,43,43,VOCATIONAL,Physical Education and Wellness
Student89,43,41,43,41,43,42,VOCATIONAL,Physical Education and Wellness
Student90,43,41,43,41,41,43,VOCATIONAL,Physical Education and Wellness
Student91,43,43,41,41,42,43,VOCATIONAL,Physical Education and Wellness
Student92,42,41,41,41,41,43,VOCATIONAL,Physical Education and Wellness
Student93,42,43,41,43,43,41,VOCATIONAL,Physical Education and Wellness
Student94,41,42,43,43,41,42,VOCATIONAL,Physical Education and Wellness
Student95,42,41,43,42,42,42,VOCATIONAL,Physical Education and Wellness
Student96,42,43,41,43,43,43,VOCATIONAL,Physical Education and Wellness
Student97,42,43,41,43,43,42,VOCATIONAL,Physical Education and Wellness
Student98,43,43,42,43,43,41,VOCATIONAL,Physical Education and Wellness
Student99,41,41,42,41,41,42,VOCATIONAL,Physical Education and Wellness
Student100,41,41,42,43,42,41,VOCATIONAL,Physical Education and Wellness
Student101,41,42,42,43,42,41,VOCATIONAL,Physical Education and Wellness
Student102,42,43,43,41,41,41,VOCATIONAL,Physical Education and Wellness
Student103,43,42,41,41,42,42,VOCATIONAL,Physical Education and Wellness
Student104,42,41,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student105,42,43,43,42,43,42,VOCATIONAL,Physical Education and Wellness
Student106,42,43,43,41,43,43,VOCATIONAL,Physical Education and Wellness
Student107,43,43,43,41,42,41,VOCATIONAL,Physical Education and Wellness
Student108,41,43,43,42,42,43,VOCATIONAL,Physical Education and Wellness
Student109,43,43,42,42,43,43,VOCATIONAL,Physical Education and Wellness
Student110,41,42,43,42,41,41,VOCATIONAL,Physical Education and Wellness
Student111,42,42,41,43,41,43,VOCATIONAL,Physical Education and Wellness
Student112,41,42,41,41,42,43,VOCATIONAL,Physical Education and Wellness
Student113,41,41,42,42,42,41,VOCATIONAL,Physical Education and Wellness
Student114,41,43,43,42,43,41,VOCATIONAL,Physical Education and Wellness
Student115,43,42,41,42,42,43,VOCATIONAL,Physical Education and Wellness
Student116,43,42,41,43,42,41,VOCATIONAL,Physical Education and Wellness
Student117,42,42,42,42,42,42,VOCATIONAL,Physical Education and Wellness
Student118,43,43,41,41,41,43,VOCATIONAL,Physical Education and Wellness
Student119,42,42,43,43,43,42,VOCATIONAL,Physical Education and Wellness
Student120,43,41,43,43,41,41,VOCATIONAL,Physical Education and Wellness
Student121,42,43,42,42,42,42,VOCATIONAL,Physical Education and Wellness
Student122,41,43,41,42,43,42,VOCATIONAL,Physical Education and Wellness
Student123,42,41,43,41,41,43,VOCATIONAL,Physical Education and Wellness
Student124,42,42,43,41,41,41,VOCATIONAL,Physical Education and Wellness
Student125,43,42,41,41,41,41,VOCATIONAL,Physical Education and Wellness
Student126,41,43,43,41,42,42,VOCATIONAL,Physical Education and Wellness
Student127,42,43,43,41,42,43,VOCATIONAL,Physical Education and Wellness
Student128,43,41,41,43,41,42,VOCATIONAL,Physical Education and Wellness
Student129,43,43,43,41,43,41,VOCATIONAL,Physical Education and Wellness
Student130,42,42,42,43,41,42,VOCATIONAL,Physical Education and Wellness
Student131,43,41,43,41,43,43,VOCATIONAL,Physical Education and Wellness
Student132,42,42,41,42,42,42,VOCATIONAL,Physical Education and Wellness
Student133,42,42,43,41,42,42,VOCATIONAL,Physical Education and Wellness
Student134,42,41,43,42,42,41,VOCATIONAL,Physical Education and Wellness
Student135,42,43,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student136,43,43,42,43,41,43,VOCATIONAL,Physical Education and Wellness
Student137,41,41,42,43,42,42,VOCATIONAL,Physical Education and Wellness
Student138,42,43,42,41,41,42,VOCATIONAL,Physical Education and Wellness
Student139,43,42,41,42,43,42,VOCATIONAL,Physical Education and Wellness
Student140,43,43,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student141,43,43,42,42,42,41,VOCATIONAL,Physical Education and Wellness
Student142,41,42,41,41,43,42,VOCATIONAL,Physical Education and Wellness
Student143,42,41,43,41,43,41,VOCATIONAL,Physical Education and Wellness
Student144,42,41,43,41,43,42,VOCATIONAL,Physical Education and Wellness
Student145,41,41,43,42,43,41,VOCATIONAL,Physical Education and Wellness
Student146,41,42,41,41,43,42,VOCATIONAL,Physical Education and Wellness
Student147,43,43,41,42,42,42,VOCATIONAL,Physical Education and Wellness
Student148,42,41,42,42,41,41,VOCATIONAL,Physical Education and Wellness
Student149,41,42,41,42,42,41,VOCATIONAL,Physical Education and Wellness
Student150,43,41,41,42,43,41,VOCATIONAL,Physical Education and Wellness
Student151,41,42,42,41,42,43,VOCATIONAL,Physical Education and Wellness
Student152,43,42,41,41,41,43,VOCATIONAL,Physical Education and Wellness
Student153,42,41,41,42,42,43,VOCATIONAL,Physical Education and Wellness
Student154,41,41,43,42,43,42,VOCATIONAL,Physical Education and Wellness
Student155,41,42,41,43,41,43,VOCATIONAL,Physical Education and Wellness
Student156,41,41,42,43,43,43,VOCATIONAL,Physical Education and Wellness
Student157,41,43,42,43,41,42,VOCATIONAL,Physical Education and Wellness
Student158,43,41,43,41,43,42,VOCATIONAL,Physical Education and Wellness
Student159,43,41,41,42,41,42,VOCATIONAL,Physical Education and Wellness
Student160,41,41,41,41,43,43,VOCATIONAL,Physical Education and Wellness
Student161,42,43,43,43,41,43,VOCATIONAL,Physical Education and Wellness
Student162,43,43,42,41,43,41,VOCATIONAL,Physical Education and Wellness
Student163,41,41,42,42,43,43,VOCATIONAL,Physical Education and Wellness
Student164,43,41,42,41,42,41,VOCATIONAL,Physical Education and Wellness
Student165,43,41,43,42,43,42,VOCATIONAL,Physical Education and Wellness
Student166,42,42,41,42,43,42,VOCATIONAL,Physical Education and Wellness
Student167,42,43,43,43,42,42,VOCATIONAL,Physical Education and Wellness
Student168,42,43,42,43,41,42,VOCATIONAL,Physical Education and Wellness
Student169,43,41,43,41,42,41,VOCATIONAL,Physical Education and Wellness
Student170,41,41,41,41,41,43,VOCATIONAL,Physical Education and Wellness
Student171,41,43,42,43,41,42,VOCATIONAL,Physical Education and Wellness
Student172,41,42,41,43,41,41,VOCATIONAL,Physical Education and Wellness
Student173,41,42,42,43,41,41,VOCATIONAL,Physical Education and Wellness
Student174,42,43,43,41,42,42,VOCATIONAL,Physical Education and Wellness
Student175,43,43,41,41,42,41,VOCATIONAL,Physical Education and Wellness
Student176,43,41,41,43,42,43,VOCATIONAL,Physical Education and Wellness
Student177,42,41,42,42,41,42,VOCATIONAL,Physical Education and Wellness
Student178,42,42,41,42,41,42,VOCATIONAL,Physical Education and Wellness
Student179,41,42,42,41,43,41,VOCATIONAL,Physical Education and Wellness
Student180,41,42,43,42,41,41,VOCATIONAL,Physical Education and Wellness
Student181,42,41,41,43,43,43,VOCATIONAL,Physical Education and Wellness
Student182,42,43,42,42,43,42,VOCATIONAL,Physical Education and Wellness
Student183,42,43,43,41,41,41,VOCATIONAL,Physical Education and Wellness
Student184,41,43,42,43,43,42,VOCATIONAL,Physical Education and Wellness
Student185,42,41,42,41,42,43,VOCATIONAL,Physical Education and Wellness
Student186,41,43,43,43,41,43,VOCATIONAL,Physical Education and Wellness
Student187,41,43,43,42,43,42,VOCATIONAL,Physical Education and Wellness
Student188,42,43,42,42,42,41,VOCATIONAL,Physical Education and Wellness
Student189,43,41,42,43,42,41,VOCATIONAL,Physical Education and Wellness
Student190,43,41,41,41,43,43,VOCATIONAL,Physical Education and Wellness
Student191,41,42,42,42,43,43,VOCATIONAL,Physical Education and Wellness
Student192,42,43,43,42,43,43,VOCATIONAL,Physical Education and Wellness
Student193,43,43,42,42,41,43,VOCATIONAL,Physical Education and Wellness
Student194,41,42,43,41,42,43,VOCATIONAL,Physical Education and Wellness
Student195,41,43,43,41,43,41,VOCATIONAL,Physical Education and Wellness
Student196,43,42,42,43,43,41,VOCATIONAL,Physical Education and Wellness
Student197,42,43,41,43,43,41,VOCATIONAL,Physical Education and Wellness
Student198,43,41,43,43,42,42,VOCATIONAL,Physical Education and Wellness
Student199,42,43,41,42,42,42,VOCATIONAL,Physical Education and Wellness
Student200,42,43,42,41,43,42,VOCATIONAL,Physical Education and Wellness
Student201,41,41,42,42,42,41,VOCATIONAL,Physical Education and Wellness
Student202,41,41,41,42,43,43,VOCATIONAL,Physical Education and Wellness
Student203,41,41,43,42,41,43,VOCATIONAL,Physical Education and Wellness
Student204,43,43,42,41,42,41,VOCATIONAL,Physical Education and Wellness
Student205,43,43,41,43,41,43,VOCATIONAL,Physical Education and Wellness
Student206,42,41,42,43,41,43,VOCATIONAL,Physical Education and Wellness
Student207,41,42,43,41,43,43,VOCATIONAL,Physical Education and Wellness
Student208,41,42,43,41,41,41,VOCATIONAL,Physical Education and Wellness
Student209,43,43,41,43,43,42,VOCATIONAL,Physical Education and Wellness
Student210,41,43,43,43,43,43,VOCATIONAL,Physical Education and Wellness
